"."
"character"
"numeric"
"character"
"numeric"
"numeric"
"numeric"
"character"
"integer"
"character"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"numeric"
"character"
"numeric"
"integer"
"numeric"
"integer"
"numeric"
"integer"
"character"
"character"
